,DATE,COMPANY,PX_LAST,CURR_ENTP_VAL,PE_RATIO,DIVIDEND_YIELD
1986,2013-03-04,wfm us equity,86.05,15046.8174,29.9477,0.030447000000000002
1987,2013-03-03,wfm us equity,85.79,14998.6309,29.8572,0.030539999999999998
1988,2013-02-28,wfm us equity,85.62,14967.125,29.7981,0.030600000000000002
1989,2013-02-27,wfm us equity,85.298,14907.4463,29.686,0.030716
1990,2013-02-26,wfm us equity,83.96,14659.4727,29.2203,0.031204999999999997
1991,2013-02-25,wfm us equity,84.5,14759.5527,29.4083,0.031006
1992,2013-02-24,wfm us equity,85.83,15011.5068,29.8711,0.030525000000000004
1993,2013-02-21,wfm us equity,84.93,14844.6504,29.5579,0.030849
1994,2013-02-20,wfm us equity,85.29,14911.3926,29.6832,0.030719
1995,2013-02-19,wfm us equity,87.36,15295.1621,30.4036,0.029991
1996,2013-02-18,wfm us equity,88.12,15436.0625,30.6681,0.029731999999999998
1997,2013-02-17,wfm us equity,88.12,15436.0625,30.6681,0.029731999999999998
1998,2013-02-14,wfm us equity,87.5,15321.1172,30.4524,0.029943
1999,2013-02-13,wfm us equity,96.9,17063.8359,33.7238,0.027038000000000003
2000,2013-02-12,wfm us equity,96.11,16917.373,33.4489,0.02726
2001,2013-02-11,wfm us equity,95.92,16882.1484,33.3827,0.027313999999999998
2002,2013-02-10,wfm us equity,94.59,16635.5723,32.9199,0.027698
2003,2013-02-07,wfm us equity,94.17,16557.7051,32.7737,0.027822
2004,2013-02-06,wfm us equity,93.36,16407.5352,32.4918,0.028063
2005,2013-02-05,wfm us equity,94.5,16618.8867,32.8885,0.027725
2006,2013-02-04,wfm us equity,94.28,16578.0996,32.812,0.02779
2007,2013-02-03,wfm us equity,96.22,16937.7676,33.4871,0.027229
2008,2013-01-31,wfm us equity,96.25,16943.3281,33.4976,0.027221000000000002
2009,2013-01-30,wfm us equity,95.25,16757.9336,33.1496,0.027507
2010,2013-01-29,wfm us equity,95.62,16826.5293,33.2783,0.0274
2011,2013-01-28,wfm us equity,96.33,16958.1602,33.5254,0.027198000000000003
2012,2013-01-27,wfm us equity,95.65,16844.4609,33.2888,0.027392
2013,2013-01-24,wfm us equity,93.55,16454.8594,32.5579,0.028006000000000003
2014,2013-01-23,wfm us equity,93.17,16384.3594,32.4257,0.028121
2015,2013-01-22,wfm us equity,92.42,16245.2148,32.1646,0.028349000000000003
2016,2013-01-21,wfm us equity,90.54,,,
2017,2013-01-20,wfm us equity,90.54,15896.4277,31.5104,0.028937
2018,2013-01-17,wfm us equity,90.24,15545.6645,33.0714,0.006206000000000001
2019,2013-01-16,wfm us equity,89.48,15404.6664,32.7929,0.0062580000000000005
2020,2013-01-15,wfm us equity,89.3,15371.2719,32.7269,0.006271
2021,2013-01-14,wfm us equity,89.16,15345.2973,32.6756,0.006281
2022,2013-01-13,wfm us equity,88.66,15252.5356,32.4924,0.006316
2023,2013-01-10,wfm us equity,88.44,15211.7192,32.4118,0.006332
2024,2013-01-09,wfm us equity,88.96,15308.1918,32.6023,0.006294999999999999
2025,2013-01-08,wfm us equity,87.88,15107.8246,32.2065,0.006372
2026,2013-01-07,wfm us equity,88.411,15206.3403,32.4011,0.006333999999999999
2027,2013-01-06,wfm us equity,91.22,15727.4789,33.4306,0.006139
2028,2013-01-03,wfm us equity,91.78,15831.3715,33.6358,0.006102
2029,2013-01-02,wfm us equity,91.97,15866.6215,33.7054,0.006089
2030,2013-01-01,wfm us equity,91.16,15716.3481,33.4086,0.006142999999999999
2031,2012-12-31,wfm us equity,91.16,15716.3481,33.4086,0.006142999999999999
2032,2012-12-30,wfm us equity,89.2,15352.7172,32.6903,0.006278000000000001
2033,2012-12-27,wfm us equity,90.09,15517.8344,33.0165,0.006216
2034,2012-12-26,wfm us equity,90.46,15586.4789,33.1521,0.0061909999999999995
2035,2012-12-25,wfm us equity,91.0,15686.6625,33.35,0.006154
2036,2012-12-24,wfm us equity,91.0,15686.6625,33.35,0.006154
2037,2012-12-23,wfm us equity,91.18,15720.0571,33.4159,0.006142
2038,2012-12-20,wfm us equity,91.7,15816.5297,33.6065,0.0061070000000000004
2039,2012-12-19,wfm us equity,91.24,15731.1879,33.4379,0.006138
2040,2012-12-18,wfm us equity,91.71,15818.3852,33.6102,0.006106
2041,2012-12-17,wfm us equity,89.84,15471.4535,32.9248,0.006233
2042,2012-12-16,wfm us equity,88.54,15230.2719,32.4484,0.006325
2043,2012-12-13,wfm us equity,89.22,15356.4282,32.6976,0.0062770000000000005
2044,2012-12-12,wfm us equity,90.61,15614.309,33.207,0.00618
2045,2012-12-11,wfm us equity,91.77,15829.516,33.6322,0.006102
2046,2012-12-10,wfm us equity,90.66,15623.5844,33.2254,0.006177
2047,2012-12-09,wfm us equity,90.59,15610.5961,33.1997,0.006182
2048,2012-12-06,wfm us equity,91.17,15718.2016,33.4123,0.006142
2049,2012-12-05,wfm us equity,90.86,16031.7387,33.2987,0.006162999999999999
2050,2012-12-04,wfm us equity,90.087,15885.1743,33.0154,0.006216
2051,2012-12-03,wfm us equity,90.4242,15949.1059,33.1389,0.006193
2052,2012-12-02,wfm us equity,91.3492,16124.5024,33.4779,0.00613
2053,2012-11-29,wfm us equity,91.0753,16072.5551,33.3775,0.006149
2054,2012-11-28,wfm us equity,90.449,15953.8188,33.148,0.0061909999999999995
2055,2012-11-27,wfm us equity,89.4021,15755.3071,32.7644,0.006264
2056,2012-11-26,wfm us equity,90.1653,15900.016,33.0441,0.0062109999999999995
2057,2012-11-25,wfm us equity,93.0126,16439.893,34.0875,0.0060209999999999994
2058,2012-11-22,wfm us equity,90.087,15885.1743,33.0154,0.006216
2059,2012-11-21,wfm us equity,90.087,15885.1743,33.0154,0.006216
2060,2012-11-20,wfm us equity,91.4122,16128.2153,33.501,0.006126
2061,2012-11-19,wfm us equity,89.4412,15754.6899,32.7787,0.006261
2062,2012-11-18,wfm us equity,88.59,15593.3598,32.4667,0.006321
2063,2012-11-15,wfm us equity,86.7113,15237.3207,31.7782,0.006458
2064,2012-11-14,wfm us equity,86.1927,15139.0375,31.5882,0.006497
2065,2012-11-13,wfm us equity,88.4628,15569.2524,32.4201,0.00633
2066,2012-11-12,wfm us equity,89.0498,15680.5141,32.6353,0.006289
2067,2012-11-11,wfm us equity,89.5978,15784.3598,32.8361,0.00625
2068,2012-11-08,wfm us equity,88.3649,15481.2055,32.3842,0.006337000000000001
2069,2012-11-07,wfm us equity,93.8639,16519.0375,34.3995,0.005966
2070,2012-11-06,wfm us equity,95.8893,16901.2973,35.1418,0.00584
2071,2012-11-05,wfm us equity,96.0556,16932.6918,35.2028,0.005829999999999999
2072,2012-11-04,wfm us equity,95.0576,16744.3305,34.837,0.0058909999999999995
2073,2012-11-01,wfm us equity,92.4255,16247.5746,33.8724,0.006059
2074,2012-10-31,wfm us equity,92.7484,16308.516,33.9907,0.006038
2075,2012-10-30,wfm us equity,92.1809,16201.4086,33.7827,0.0060750000000000005
2076,2012-10-29,wfm us equity,92.1809,16201.4086,33.7827,0.0060750000000000005
2077,2012-10-28,wfm us equity,92.1809,16201.4086,33.7827,0.0060750000000000005
2078,2012-10-25,wfm us equity,91.4862,16070.2953,33.5281,0.006121
2079,2012-10-24,wfm us equity,91.0068,15979.809,33.3524,0.006153
2080,2012-10-23,wfm us equity,91.9363,16155.2426,33.6931,0.006091
2081,2012-10-22,wfm us equity,93.8247,16511.6508,34.3852,0.0059689999999999995
2082,2012-10-21,wfm us equity,94.5684,16651.9985,34.6577,0.005921999999999999
2083,2012-10-18,wfm us equity,97.7363,17249.895,35.8187,0.00573
2084,2012-10-17,wfm us equity,97.6995,17242.9321,35.8052,0.005732
2085,2012-10-16,wfm us equity,96.7112,17056.4184,35.443,0.00579
2086,2012-10-15,wfm us equity,95.3316,16796.0375,34.9374,0.005874000000000001
2087,2012-10-14,wfm us equity,94.3238,16605.8305,34.5681,0.0059370000000000004
2088,2012-10-11,wfm us equity,95.0674,16746.1782,34.8406,0.0058909999999999995
2089,2012-10-10,wfm us equity,95.312,16792.3442,34.9302,0.005875
2090,2012-10-09,wfm us equity,95.8795,16899.4516,35.1382,0.005841
2091,2012-10-08,wfm us equity,98.2865,17353.7328,36.0203,0.005698
2092,2012-10-07,wfm us equity,99.0106,17490.3871,36.2857,0.005656
2093,2012-10-04,wfm us equity,97.3863,17183.8383,35.6904,0.00575
2094,2012-10-03,wfm us equity,96.0654,16934.5375,35.2063,0.005829
2095,2012-10-02,wfm us equity,95.3218,16794.1899,34.9338,0.005875
2096,2012-10-01,wfm us equity,95.3903,16807.1176,34.9589,0.0058709999999999995
2097,2012-09-30,wfm us equity,95.3022,16790.4985,34.9266,0.005876
2098,2012-09-27,wfm us equity,95.5566,16984.7961,37.5692,0.005442
2099,2012-09-26,wfm us equity,94.3531,16757.6536,37.096,0.005511
2100,2012-09-25,wfm us equity,96.1437,17095.5969,37.8,0.005409000000000001
2101,2012-09-24,wfm us equity,97.9245,17431.6907,38.5002,0.0053100000000000005
2102,2012-09-23,wfm us equity,97.6016,17370.7493,38.3732,0.005328
2103,2012-09-20,wfm us equity,97.2494,17304.2707,38.2347,0.005346999999999999
2104,2012-09-19,wfm us equity,97.1026,17276.5696,38.177,0.0053549999999999995
2105,2012-09-18,wfm us equity,95.3609,16947.8625,37.4923,0.005453
2106,2012-09-17,wfm us equity,95.5175,16977.4094,37.5538,0.005444
2107,2012-09-16,wfm us equity,95.6545,17003.2629,37.6077,0.005436
2108,2012-09-13,wfm us equity,95.8502,17040.1946,37.6846,0.005425
2109,2012-09-12,wfm us equity,94.2161,16731.802,37.0422,0.005519
2110,2012-09-11,wfm us equity,93.8443,16661.6282,36.896,0.005541000000000001
2111,2012-09-10,wfm us equity,95.674,17006.9543,37.6154,0.005435
2112,2012-09-09,wfm us equity,95.5958,16992.1809,37.5846,0.00544
2113,2012-09-06,wfm us equity,96.1046,17088.2102,37.7846,0.005411
2114,2012-09-05,wfm us equity,94.2357,16735.4934,37.0499,0.0055179999999999995
2115,2012-09-04,wfm us equity,94.5488,16794.5872,37.173,0.0055000000000000005
2116,2012-09-03,wfm us equity,94.6662,16816.7473,37.2191,0.0054930000000000005
2117,2012-09-02,wfm us equity,94.6662,16816.7473,37.2191,0.0054930000000000005
2118,2012-08-30,wfm us equity,94.95,16870.302,37.3307,0.005476999999999999
2119,2012-08-29,wfm us equity,94.9108,16862.9153,37.3153,0.005479
2120,2012-08-28,wfm us equity,94.7054,16824.134,37.2345,0.005491
2121,2012-08-27,wfm us equity,94.7347,16829.675,37.2461,0.005489000000000001
2122,2012-08-26,wfm us equity,94.9402,16868.4543,37.3268,0.005476999999999999
2123,2012-08-23,wfm us equity,93.0322,16508.3528,36.5767,0.005588999999999999
2124,2012-08-22,wfm us equity,94.9108,16862.9153,37.3153,0.005479
2125,2012-08-21,wfm us equity,93.8737,16667.1672,36.9075,0.005539
2126,2012-08-20,wfm us equity,93.042,16510.1985,36.5805,0.005588999999999999
2127,2012-08-19,wfm us equity,93.6682,16628.3879,36.8267,0.0055520000000000005
2128,2012-08-16,wfm us equity,93.8639,16665.3215,36.9037,0.005540000000000001
2129,2012-08-15,wfm us equity,92.4255,16393.8586,36.3382,0.005626
2130,2012-08-14,wfm us equity,91.7113,16259.054,36.0574,0.00567
2131,2012-08-13,wfm us equity,91.9657,16307.0657,36.1574,0.005654
2132,2012-08-12,wfm us equity,91.9363,16301.5266,36.1458,0.005656
2133,2012-08-09,wfm us equity,92.6212,16430.7942,36.4151,0.005614
2134,2012-08-08,wfm us equity,91.6917,16255.3586,36.0497,0.005671000000000001
2135,2012-08-07,wfm us equity,91.8874,16292.2922,36.1266,0.005659
2136,2012-08-06,wfm us equity,92.2983,16369.8528,36.2882,0.005634
2137,2012-08-05,wfm us equity,92.5625,16419.7122,36.392,0.005618
2138,2012-08-02,wfm us equity,90.9089,16097.0891,35.7419,0.005719999999999999
2139,2012-08-01,wfm us equity,90.6937,16056.4875,35.6573,0.005734
2140,2012-07-31,wfm us equity,89.8033,15888.5422,35.3072,0.00579
2141,2012-07-30,wfm us equity,89.8228,15892.2356,35.3149,0.005789
2142,2012-07-29,wfm us equity,90.5567,16030.6497,35.6034,0.005742000000000001
2143,2012-07-26,wfm us equity,92.0733,16316.7082,36.1997,0.005647999999999999
2144,2012-07-25,wfm us equity,82.7094,14466.8313,32.5182,0.006287
2145,2012-07-24,wfm us equity,82.1908,14369.5432,32.3143,0.006327
2146,2012-07-23,wfm us equity,82.0049,14334.6653,32.2412,0.006341
2147,2012-07-22,wfm us equity,82.2202,14375.0491,32.3258,0.006324
2148,2012-07-19,wfm us equity,88.59,15570.05,34.8302,0.005869999999999999
2149,2012-07-18,wfm us equity,90.5469,15937.179,35.5996,0.005743000000000001
2150,2012-07-17,wfm us equity,91.7993,16172.1399,36.092,0.005665
2151,2012-07-16,wfm us equity,91.8385,16179.4836,36.1074,0.005662
2152,2012-07-15,wfm us equity,92.7289,16346.5247,36.4574,0.005607999999999999
2153,2012-07-12,wfm us equity,91.4862,16113.3997,35.9689,0.005684
2154,2012-07-11,wfm us equity,91.6819,16150.1125,36.0458,0.005672
2155,2012-07-10,wfm us equity,93.0713,16410.7747,36.5921,0.005587
2156,2012-07-09,wfm us equity,92.0929,16227.2102,36.2074,0.005646
2157,2012-07-08,wfm us equity,93.0322,16403.4309,36.5767,0.005588999999999999
2158,2012-07-05,wfm us equity,94.2161,16625.5422,37.0422,0.005519
2159,2012-07-04,wfm us equity,93.7269,16533.761,36.8498,0.005548
2160,2012-07-03,wfm us equity,93.7269,16533.761,36.8498,0.005548
2161,2012-07-02,wfm us equity,92.5919,16320.8254,36.4036,0.0056159999999999995
2162,2012-07-01,wfm us equity,93.267,16447.4856,36.669,0.005575
2163,2012-06-28,wfm us equity,91.7015,16165.5154,38.123,0.005234
2164,2012-06-27,wfm us equity,92.9441,16398.6404,38.6396,0.005163999999999999
2165,2012-06-26,wfm us equity,94.8228,16751.0838,39.4206,0.005062
2166,2012-06-25,wfm us equity,93.5018,16503.2713,38.8714,0.005134
2167,2012-06-24,wfm us equity,94.1966,16633.6014,39.1603,0.005096000000000001
2168,2012-06-21,wfm us equity,92.1418,16248.1189,38.306,0.005209
2169,2012-06-20,wfm us equity,94.0694,16609.74,39.1074,0.005103
2170,2012-06-19,wfm us equity,93.6193,16525.3006,38.9203,0.0051270000000000005
2171,2012-06-18,wfm us equity,93.0909,16426.1756,38.7006,0.005155999999999999
2172,2012-06-17,wfm us equity,92.4353,16303.1873,38.4281,0.005193
2173,2012-06-14,wfm us equity,89.5684,15765.3455,37.2362,0.005359
2174,2012-06-13,wfm us equity,87.9638,15464.3006,36.5691,0.005457
2175,2012-06-12,wfm us equity,89.3434,15723.1248,37.1427,0.005373
2176,2012-06-11,wfm us equity,87.8268,15438.6014,36.5122,0.005465
2177,2012-06-10,wfm us equity,88.9716,15653.3709,36.9881,0.005395
2178,2012-06-07,wfm us equity,88.3258,15532.2185,36.7196,0.005434
2179,2012-06-06,wfm us equity,88.8737,15635.0154,36.9474,0.005401
2180,2012-06-05,wfm us equity,86.4863,15187.1189,35.9549,0.00555
2181,2012-06-04,wfm us equity,84.6859,14849.3621,35.2064,0.005667999999999999
2182,2012-06-03,wfm us equity,83.8346,14689.6609,34.8525,0.005726
2183,2012-05-31,wfm us equity,86.7015,15227.5037,36.0444,0.005536
2184,2012-05-30,wfm us equity,87.5822,15392.7107,36.4105,0.005481000000000001
2185,2012-05-29,wfm us equity,87.4256,15363.3396,36.3454,0.00549
2186,2012-05-28,wfm us equity,85.3904,14981.5271,35.4993,0.005621
2187,2012-05-27,wfm us equity,85.3904,14981.5271,35.4993,0.005621
2188,2012-05-24,wfm us equity,84.5587,14825.4978,35.1535,0.005677
2189,2012-05-23,wfm us equity,84.5196,14818.1551,35.1373,0.005679
2190,2012-05-22,wfm us equity,85.0186,14911.7732,35.3447,0.005646
2191,2012-05-21,wfm us equity,83.7857,14680.4822,34.8322,0.005729
2192,2012-05-20,wfm us equity,81.2613,14206.8885,33.7827,0.005907
2193,2012-05-17,wfm us equity,82.1517,14373.9314,34.1529,0.005843
2194,2012-05-16,wfm us equity,84.6076,14779.2596,35.1739,0.005673
2195,2012-05-15,wfm us equity,85.3513,14918.282,35.483,0.0056240000000000005
2196,2012-05-14,wfm us equity,85.5665,14958.5242,35.5725,0.00561
2197,2012-05-13,wfm us equity,86.633,15157.9109,36.0159,0.005541000000000001
2198,2012-05-10,wfm us equity,86.2612,15088.4002,35.8613,0.005564
2199,2012-05-09,wfm us equity,86.2025,15077.4236,35.8369,0.005568
2200,2012-05-08,wfm us equity,86.4276,15119.4969,35.9305,0.005554
2201,2012-05-07,wfm us equity,87.8757,15390.2225,36.5325,0.005462
2202,2012-05-06,wfm us equity,88.0225,15417.66,36.5935,0.005453
2203,2012-05-03,wfm us equity,88.7367,15500.8455,36.8905,0.005409000000000001
2204,2012-05-02,wfm us equity,82.4941,14337.3387,34.2952,0.0058189999999999995
2205,2012-05-01,wfm us equity,82.2985,14300.865,34.2139,0.005832
2206,2012-04-30,wfm us equity,81.2809,14111.2029,33.7908,0.0059050000000000005
2207,2012-04-29,wfm us equity,81.6918,14187.7967,33.9617,0.005876
2208,2012-04-26,wfm us equity,82.2691,14295.3943,34.2017,0.005835
2209,2012-04-25,wfm us equity,81.2515,14105.7322,33.7786,0.005908
2210,2012-04-24,wfm us equity,80.2828,13925.1883,33.3759,0.005979
2211,2012-04-23,wfm us equity,81.8679,14220.6228,34.0349,0.005863
2212,2012-04-22,wfm us equity,82.8366,14401.1678,34.4376,0.005795
2213,2012-04-19,wfm us equity,82.1517,14273.5096,34.1529,0.005843
2214,2012-04-18,wfm us equity,83.1889,14466.8191,34.584,0.00577
2215,2012-04-17,wfm us equity,83.8738,14594.4773,34.8688,0.005723000000000001
2216,2012-04-16,wfm us equity,83.1301,14455.8777,34.5596,0.0057740000000000005
2217,2012-04-15,wfm us equity,83.4726,14519.7059,34.702,0.00575
2218,2012-04-12,wfm us equity,83.8346,14587.1824,34.8525,0.005726
2219,2012-04-11,wfm us equity,82.2006,14282.6287,34.1732,0.005839
2220,2012-04-10,wfm us equity,79.9306,13859.5359,33.2295,0.006005
2221,2012-04-09,wfm us equity,81.4765,14147.6756,33.8722,0.0058909999999999995
2222,2012-04-08,wfm us equity,81.8679,14220.6228,34.0349,0.005863
2223,2012-04-05,wfm us equity,81.8679,14428.8108,36.0888,0.005375
2224,2012-04-04,wfm us equity,79.8249,14048.0276,35.1882,0.005512
2225,2012-04-03,wfm us equity,81.1732,14299.3304,35.7825,0.0054210000000000005
2226,2012-04-02,wfm us equity,81.6722,14392.3382,36.0025,0.005386999999999999
2227,2012-04-01,wfm us equity,81.4081,14343.098,35.8861,0.005405
2228,2012-03-29,wfm us equity,80.8308,14235.5013,35.6316,0.005443
2229,2012-03-28,wfm us equity,83.7466,14778.9573,36.9169,0.005254
2230,2012-03-27,wfm us equity,82.3278,14514.5237,36.2915,0.005344
2231,2012-03-26,wfm us equity,82.8366,14609.3558,36.5158,0.005312
2232,2012-03-25,wfm us equity,81.6527,14388.6897,35.9939,0.0053890000000000006
2233,2012-03-22,wfm us equity,81.1634,14297.5062,35.7782,0.0054210000000000005
2234,2012-03-21,wfm us equity,82.1615,14483.5218,36.2182,0.0053549999999999995
2235,2012-03-20,wfm us equity,82.4746,14541.8792,36.3562,0.0053349999999999995
2236,2012-03-19,wfm us equity,83.3943,14713.306,36.7616,0.0052759999999999994
2237,2012-03-18,wfm us equity,83.3161,14698.7161,36.7271,0.005281
2238,2012-03-15,wfm us equity,83.6438,14759.8089,36.8716,0.00526
2239,2012-03-14,wfm us equity,83.2965,14695.0677,36.7185,0.005282
2240,2012-03-13,wfm us equity,84.1184,14848.2571,37.0808,0.005231
2241,2012-03-12,wfm us equity,81.9951,14452.5198,36.1448,0.005365999999999999
2242,2012-03-11,wfm us equity,82.0636,14465.2855,36.175,0.0053620000000000004
2243,2012-03-08,wfm us equity,82.0343,14459.8138,36.1621,0.005364
2244,2012-03-07,wfm us equity,80.2339,14124.2571,35.3685,0.005484
2245,2012-03-06,wfm us equity,79.1918,13930.0355,34.9091,0.005556
2246,2012-03-05,wfm us equity,80.8405,14237.3255,35.6359,0.005443
2247,2012-03-04,wfm us equity,81.0265,14271.9749,35.7178,0.005430000000000001
2248,2012-03-01,wfm us equity,80.4002,14155.2591,35.4418,0.0054730000000000004
2249,2012-02-29,wfm us equity,79.001,13894.473,34.825,0.00557
2250,2012-02-28,wfm us equity,79.2554,13941.889,34.9371,0.0055520000000000005
2251,2012-02-27,wfm us equity,79.8914,14060.429,35.2175,0.005507
2252,2012-02-26,wfm us equity,79.3533,13960.1263,34.9803,0.005545
2253,2012-02-23,wfm us equity,79.275,13772.7669,34.9458,0.00555
2254,2012-02-22,wfm us equity,78.6879,13664.6263,34.687,0.005592000000000001
2255,2012-02-21,wfm us equity,78.8445,13693.4642,34.756,0.005581
2256,2012-02-20,wfm us equity,79.4511,13805.2093,35.0234,0.0055379999999999995
2257,2012-02-19,wfm us equity,79.4511,13805.2093,35.0234,0.0055379999999999995
2258,2012-02-16,wfm us equity,78.8641,13697.0687,34.7646,0.005579
2259,2012-02-15,wfm us equity,78.2183,13578.1136,34.4799,0.005625
2260,2012-02-14,wfm us equity,79.2457,13767.3606,34.9328,0.0055520000000000005
2261,2012-02-13,wfm us equity,79.2163,13761.9534,34.9199,0.005554
2262,2012-02-12,wfm us equity,79.8621,13880.9095,35.2046,0.005508999999999999
2263,2012-02-09,wfm us equity,80.2535,13953.0022,35.3771,0.005483
2264,2012-02-08,wfm us equity,76.2516,13215.8401,33.613,0.00577
2265,2012-02-07,wfm us equity,74.1674,12831.9397,32.6943,0.005933000000000001
2266,2012-02-06,wfm us equity,74.7643,12941.8831,32.9574,0.0058850000000000005
2267,2012-02-05,wfm us equity,74.6077,12913.0452,32.8884,0.005898
2268,2012-02-02,wfm us equity,73.9717,12795.8919,32.608,0.005948
2269,2012-02-01,wfm us equity,73.5901,12725.5999,32.4398,0.005979
2270,2012-01-31,wfm us equity,72.4356,12512.9222,31.9308,0.006074
2271,2012-01-30,wfm us equity,72.3475,12496.7015,31.892,0.006082
2272,2012-01-29,wfm us equity,73.277,12667.9241,32.3018,0.006005
2273,2012-01-26,wfm us equity,73.5706,12721.9954,32.4312,0.005980999999999999
2274,2012-01-25,wfm us equity,75.4884,13075.2571,33.2766,0.005829
2275,2012-01-24,wfm us equity,75.6449,13104.094,33.3456,0.005817
2276,2012-01-23,wfm us equity,74.4805,12889.6146,32.832300000000004,0.005908
2277,2012-01-22,wfm us equity,74.6567,12865.973,32.9099,0.005894
2278,2012-01-19,wfm us equity,75.6645,13050.8577,33.3542,0.005815
2279,2012-01-18,wfm us equity,76.1929,13147.7884,33.5871,0.005775
2280,2012-01-17,wfm us equity,75.0774,12943.1585,33.0954,0.005861
2281,2012-01-16,wfm us equity,72.1029,,,
2282,2012-01-15,wfm us equity,72.1029,12397.4769,31.7842,0.006102
2283,2012-01-12,wfm us equity,70.3808,12275.041,33.0943,0.0056830000000000006
2284,2012-01-11,wfm us equity,70.7135,12336.0703,33.2507,0.005657
2285,2012-01-10,wfm us equity,71.1146,12409.666,33.4394,0.005625
2286,2012-01-09,wfm us equity,71.3201,12447.3613,33.536,0.005608999999999999
2287,2012-01-08,wfm us equity,71.3103,12445.5654,33.5314,0.005608999999999999
2288,2012-01-05,wfm us equity,71.1831,12422.2314,33.4716,0.005619
2289,2012-01-04,wfm us equity,69.9503,12196.0605,32.8919,0.005718
2290,2012-01-03,wfm us equity,68.1401,11863.9853,32.0407,0.005869999999999999
2291,2012-01-02,wfm us equity,68.0814,11853.2158,32.0131,0.005875
2292,2012-01-01,wfm us equity,68.0814,11853.2158,32.0131,0.005875
2293,2011-12-29,wfm us equity,68.4336,11917.8359,32.1787,0.005845
2294,2011-12-28,wfm us equity,67.9933,11837.0595,31.9717,0.005883
2295,2011-12-27,wfm us equity,67.4454,11736.54,31.714,0.005931
2296,2011-12-26,wfm us equity,67.2595,11702.4345,31.6266,0.005947
2297,2011-12-25,wfm us equity,67.2595,11702.4345,31.6266,0.005947
2298,2011-12-22,wfm us equity,66.9855,11652.1748,31.4978,0.005971
2299,2011-12-21,wfm us equity,66.9757,11650.3789,31.4932,0.005972
2300,2011-12-20,wfm us equity,67.2204,11695.2539,31.6082,0.005951
2301,2011-12-19,wfm us equity,64.6372,11221.373,30.3936,0.006188
2302,2011-12-18,wfm us equity,64.7351,11239.3242,30.4396,0.0061790000000000005
2303,2011-12-15,wfm us equity,64.8623,11262.6591,30.4994,0.006167000000000001
2304,2011-12-14,wfm us equity,64.5883,11212.3994,30.3706,0.006193
2305,2011-12-13,wfm us equity,66.056,11481.6494,31.0607,0.0060550000000000005
2306,2011-12-12,wfm us equity,66.7507,11609.0947,31.3874,0.005992
2307,2011-12-11,wfm us equity,67.6215,11768.8496,31.7969,0.005915
2308,2011-12-08,wfm us equity,65.6059,11399.08,30.8491,0.006097
2309,2011-12-07,wfm us equity,67.0247,11659.3544,31.5162,0.005968
2310,2011-12-06,wfm us equity,68.326,11898.0908,32.1281,0.005854000000000001
2311,2011-12-05,wfm us equity,67.827,11806.5449,31.8935,0.005897
2312,2011-12-04,wfm us equity,66.8975,11636.0205,31.4564,0.005979
2313,2011-12-01,wfm us equity,66.3887,11542.6796,31.2171,0.006025
2314,2011-11-30,wfm us equity,66.6333,11587.5546,31.3322,0.006003
2315,2011-11-29,wfm us equity,63.786,11065.2089,29.9933,0.006271
2316,2011-11-28,wfm us equity,64.1186,11126.2382,30.1497,0.0062380000000000005
2317,2011-11-27,wfm us equity,62.1813,10770.8281,29.2388,0.0064329999999999995
2318,2011-11-24,wfm us equity,61.8682,10713.3876,29.0915,0.006464999999999999
2319,2011-11-23,wfm us equity,61.8682,10713.3876,29.0915,0.006464999999999999
2320,2011-11-22,wfm us equity,63.6979,10898.3847,29.9519,0.00628
2321,2011-11-21,wfm us equity,62.4063,10664.499,29.3446,0.00641
2322,2011-11-20,wfm us equity,64.011,10955.0839,30.0991,0.006249
2323,2011-11-17,wfm us equity,64.4415,11033.0458,30.3016,0.006207000000000001
2324,2011-11-16,wfm us equity,65.4102,11208.4599,30.7571,0.006115000000000001
2325,2011-11-15,wfm us equity,66.8583,11470.6953,31.438,0.0059830000000000005
2326,2011-11-14,wfm us equity,66.1538,11343.122,31.1067,0.006047
2327,2011-11-13,wfm us equity,67.2204,11536.2539,31.6082,0.005951
2328,2011-11-10,wfm us equity,65.6842,11258.0712,30.8859,0.00609
2329,2011-11-09,wfm us equity,65.3417,11196.0566,30.7248,0.006122
2330,2011-11-08,wfm us equity,67.0344,11502.5888,31.5208,0.005967
2331,2011-11-07,wfm us equity,66.8485,11468.9238,31.4334,0.005984000000000001
2332,2011-11-06,wfm us equity,67.191,11530.9384,31.5944,0.005953000000000001
2333,2011-11-03,wfm us equity,67.6607,11615.9882,31.8153,0.005912
2334,2011-11-02,wfm us equity,69.0403,11865.8193,32.464,0.0057940000000000005
2335,2011-11-01,wfm us equity,68.0129,11679.7753,31.9809,0.005881
2336,2011-10-31,wfm us equity,70.5667,12142.2304,33.1817,0.005667999999999999
2337,2011-10-30,wfm us equity,72.0637,12413.3251,33.8857,0.005551
2338,2011-10-27,wfm us equity,72.6019,12510.7763,34.1387,0.005508999999999999
2339,2011-10-26,wfm us equity,69.5197,11952.6415,32.6894,0.0057540000000000004
2340,2011-10-25,wfm us equity,68.7076,11805.5771,32.3076,0.005822000000000001
2341,2011-10-24,wfm us equity,72.3573,12466.4794,34.0237,0.005528
2342,2011-10-23,wfm us equity,70.4493,12120.9677,33.1265,0.005678
