,DATE,COMPANY,TRAIL_12M_EBITDA,EBITDA_MARGIN
1396,2008-01-15,aapl us equity,5643.0,0.202367
1397,2008-01-14,aapl us equity,5643.0,0.202367
1398,2008-01-13,aapl us equity,5643.0,0.202367
1399,2008-01-10,aapl us equity,5643.0,0.202367
1400,2008-01-09,aapl us equity,5643.0,0.202367
1401,2008-01-08,aapl us equity,5643.0,0.202367
1402,2008-01-07,aapl us equity,5643.0,0.202367
1403,2008-01-06,aapl us equity,5643.0,0.202367
1404,2008-01-03,aapl us equity,5643.0,0.202367
1405,2008-01-02,aapl us equity,5643.0,0.202367
1406,2008-01-01,aapl us equity,5643.0,0.202367
1407,2007-12-31,aapl us equity,5643.0,0.202367
1408,2007-12-30,aapl us equity,5643.0,0.202367
1409,2007-12-27,aapl us equity,4734.0,0.19261099999999998
1410,2007-12-26,aapl us equity,4734.0,0.19261099999999998
1411,2007-12-25,aapl us equity,4734.0,0.19261099999999998
1412,2007-12-24,aapl us equity,4734.0,0.19261099999999998
1413,2007-12-23,aapl us equity,4734.0,0.19261099999999998
1414,2007-12-20,aapl us equity,4734.0,0.19261099999999998
1415,2007-12-19,aapl us equity,4734.0,0.19261099999999998
1416,2007-12-18,aapl us equity,4734.0,0.19261099999999998
1417,2007-12-17,aapl us equity,4734.0,0.19261099999999998
1418,2007-12-16,aapl us equity,4734.0,0.19261099999999998
1419,2007-12-13,aapl us equity,4734.0,0.19261099999999998
1420,2007-12-12,aapl us equity,4734.0,0.19261099999999998
1421,2007-12-11,aapl us equity,4734.0,0.19261099999999998
1422,2007-12-10,aapl us equity,4734.0,0.19261099999999998
1423,2007-12-09,aapl us equity,4734.0,0.19261099999999998
1424,2007-12-06,aapl us equity,4734.0,0.19261099999999998
1425,2007-12-05,aapl us equity,4734.0,0.19261099999999998
1426,2007-12-04,aapl us equity,4734.0,0.19261099999999998
1427,2007-12-03,aapl us equity,4734.0,0.19261099999999998
1428,2007-12-02,aapl us equity,4734.0,0.19261099999999998
1429,2007-11-29,aapl us equity,4734.0,0.19261099999999998
1430,2007-11-28,aapl us equity,4734.0,0.19261099999999998
1431,2007-11-27,aapl us equity,4734.0,0.19261099999999998
1432,2007-11-26,aapl us equity,4734.0,0.19261099999999998
1433,2007-11-25,aapl us equity,4734.0,0.19261099999999998
1434,2007-11-22,aapl us equity,4734.0,0.19261099999999998
1435,2007-11-21,aapl us equity,4734.0,0.19261099999999998
1436,2007-11-20,aapl us equity,4734.0,0.19261099999999998
1437,2007-11-19,aapl us equity,4734.0,0.19261099999999998
1438,2007-11-18,aapl us equity,4734.0,0.19261099999999998
1439,2007-11-15,aapl us equity,4734.0,0.19261099999999998
1440,2007-11-14,aapl us equity,4734.0,0.19261099999999998
1441,2007-11-13,aapl us equity,4734.0,0.19261099999999998
1442,2007-11-12,aapl us equity,4734.0,0.19261099999999998
1443,2007-11-11,aapl us equity,4734.0,0.19261099999999998
1444,2007-11-08,aapl us equity,4734.0,0.19261099999999998
1445,2007-11-07,aapl us equity,4734.0,0.19261099999999998
1446,2007-11-06,aapl us equity,4734.0,0.19261099999999998
1447,2007-11-05,aapl us equity,4734.0,0.19261099999999998
1448,2007-11-04,aapl us equity,4734.0,0.19261099999999998
1449,2007-11-01,aapl us equity,4734.0,0.19261099999999998
1450,2007-10-31,aapl us equity,4734.0,0.19261099999999998
1451,2007-10-30,aapl us equity,4734.0,0.19261099999999998
1452,2007-10-29,aapl us equity,4734.0,0.19261099999999998
1453,2007-10-28,aapl us equity,4734.0,0.19261099999999998
1454,2007-10-25,aapl us equity,4734.0,0.19261099999999998
1455,2007-10-24,aapl us equity,4734.0,0.19261099999999998
1456,2007-10-23,aapl us equity,4734.0,0.19261099999999998
1457,2007-10-22,aapl us equity,4734.0,0.19261099999999998
1458,2007-10-21,aapl us equity,4734.0,0.19261099999999998
1459,2007-10-18,aapl us equity,4734.0,0.19261099999999998
1460,2007-10-17,aapl us equity,4734.0,0.19261099999999998
1461,2007-10-16,aapl us equity,4734.0,0.19261099999999998
1462,2007-10-15,aapl us equity,4734.0,0.19261099999999998
1463,2007-10-14,aapl us equity,4734.0,0.19261099999999998
1464,2007-10-11,aapl us equity,4734.0,0.19261099999999998
1465,2007-10-10,aapl us equity,4734.0,0.19261099999999998
1466,2007-10-09,aapl us equity,4734.0,0.19261099999999998
1467,2007-10-08,aapl us equity,4734.0,0.19261099999999998
1468,2007-10-07,aapl us equity,4734.0,0.19261099999999998
1469,2007-10-04,aapl us equity,4734.0,0.19261099999999998
1470,2007-10-03,aapl us equity,4734.0,0.19261099999999998
1471,2007-10-02,aapl us equity,4734.0,0.19261099999999998
1472,2007-10-01,aapl us equity,4734.0,0.19261099999999998
1473,2007-09-30,aapl us equity,4734.0,0.19261099999999998
1474,2007-09-27,aapl us equity,4290.0,0.188084
1475,2007-09-26,aapl us equity,4290.0,0.188084
1476,2007-09-25,aapl us equity,4290.0,0.188084
1477,2007-09-24,aapl us equity,4290.0,0.188084
1478,2007-09-23,aapl us equity,4290.0,0.188084
1479,2007-09-20,aapl us equity,4290.0,0.188084
1480,2007-09-19,aapl us equity,4290.0,0.188084
1481,2007-09-18,aapl us equity,4290.0,0.188084
1482,2007-09-17,aapl us equity,4290.0,0.188084
1483,2007-09-16,aapl us equity,4290.0,0.188084
1484,2007-09-13,aapl us equity,4290.0,0.188084
1485,2007-09-12,aapl us equity,4290.0,0.188084
1486,2007-09-11,aapl us equity,4290.0,0.188084
1487,2007-09-10,aapl us equity,4290.0,0.188084
1488,2007-09-09,aapl us equity,4290.0,0.188084
1489,2007-09-06,aapl us equity,4290.0,0.188084
1490,2007-09-05,aapl us equity,4290.0,0.188084
1491,2007-09-04,aapl us equity,4290.0,0.188084
1492,2007-09-03,aapl us equity,4290.0,0.188084
1493,2007-09-02,aapl us equity,4290.0,0.188084
1494,2007-08-30,aapl us equity,4290.0,0.188084
1495,2007-08-29,aapl us equity,4290.0,0.188084
1496,2007-08-28,aapl us equity,4290.0,0.188084
1497,2007-08-27,aapl us equity,4290.0,0.188084
1498,2007-08-26,aapl us equity,4290.0,0.188084
1499,2007-08-23,aapl us equity,4290.0,0.188084
1500,2007-08-22,aapl us equity,4290.0,0.188084
1501,2007-08-21,aapl us equity,4290.0,0.188084
1502,2007-08-20,aapl us equity,4290.0,0.188084
1503,2007-08-19,aapl us equity,4290.0,0.188084
1504,2007-08-16,aapl us equity,4290.0,0.188084
1505,2007-08-15,aapl us equity,4290.0,0.188084
1506,2007-08-14,aapl us equity,4290.0,0.188084
1507,2007-08-13,aapl us equity,4290.0,0.188084
1508,2007-08-12,aapl us equity,4290.0,0.188084
1509,2007-08-09,aapl us equity,4290.0,0.188084
1510,2007-08-08,aapl us equity,4290.0,0.188084
1511,2007-08-07,aapl us equity,4290.0,0.188084
1512,2007-08-06,aapl us equity,4290.0,0.188084
1513,2007-08-05,aapl us equity,4290.0,0.188084
1514,2007-08-02,aapl us equity,4290.0,0.188084
1515,2007-08-01,aapl us equity,4290.0,0.188084
1516,2007-07-31,aapl us equity,4290.0,0.188084
1517,2007-07-30,aapl us equity,4290.0,0.188084
1518,2007-07-29,aapl us equity,4290.0,0.188084
1519,2007-07-26,aapl us equity,4290.0,0.188084
1520,2007-07-25,aapl us equity,4290.0,0.188084
1521,2007-07-24,aapl us equity,4290.0,0.188084
1522,2007-07-23,aapl us equity,4290.0,0.188084
1523,2007-07-22,aapl us equity,4290.0,0.188084
1524,2007-07-19,aapl us equity,4290.0,0.188084
1525,2007-07-18,aapl us equity,4290.0,0.188084
1526,2007-07-17,aapl us equity,4290.0,0.188084
1527,2007-07-16,aapl us equity,4290.0,0.188084
1528,2007-07-15,aapl us equity,4290.0,0.188084
1529,2007-07-12,aapl us equity,4290.0,0.188084
1530,2007-07-11,aapl us equity,4290.0,0.188084
1531,2007-07-10,aapl us equity,4290.0,0.188084
1532,2007-07-09,aapl us equity,4290.0,0.188084
1533,2007-07-08,aapl us equity,4290.0,0.188084
1534,2007-07-05,aapl us equity,4290.0,0.188084
1535,2007-07-04,aapl us equity,4290.0,0.188084
1536,2007-07-03,aapl us equity,4290.0,0.188084
1537,2007-07-02,aapl us equity,4290.0,0.188084
1538,2007-07-01,aapl us equity,4290.0,0.188084
1539,2007-06-28,aapl us equity,3753.0,0.17362100000000003
1540,2007-06-27,aapl us equity,3753.0,0.17362100000000003
1541,2007-06-26,aapl us equity,3753.0,0.17362100000000003
1542,2007-06-25,aapl us equity,3753.0,0.17362100000000003
1543,2007-06-24,aapl us equity,3753.0,0.17362100000000003
1544,2007-06-21,aapl us equity,3753.0,0.17362100000000003
1545,2007-06-20,aapl us equity,3753.0,0.17362100000000003
1546,2007-06-19,aapl us equity,3753.0,0.17362100000000003
1547,2007-06-18,aapl us equity,3753.0,0.17362100000000003
1548,2007-06-17,aapl us equity,3753.0,0.17362100000000003
1549,2007-06-14,aapl us equity,3753.0,0.17362100000000003
1550,2007-06-13,aapl us equity,3753.0,0.17362100000000003
1551,2007-06-12,aapl us equity,3753.0,0.17362100000000003
1552,2007-06-11,aapl us equity,3753.0,0.17362100000000003
1553,2007-06-10,aapl us equity,3753.0,0.17362100000000003
1554,2007-06-07,aapl us equity,3753.0,0.17362100000000003
1555,2007-06-06,aapl us equity,3753.0,0.17362100000000003
1556,2007-06-05,aapl us equity,3753.0,0.17362100000000003
1557,2007-06-04,aapl us equity,3753.0,0.17362100000000003
1558,2007-06-03,aapl us equity,3753.0,0.17362100000000003
1559,2007-05-31,aapl us equity,3753.0,0.17362100000000003
1560,2007-05-30,aapl us equity,3753.0,0.17362100000000003
1561,2007-05-29,aapl us equity,3753.0,0.17362100000000003
1562,2007-05-28,aapl us equity,3753.0,0.17362100000000003
1563,2007-05-27,aapl us equity,3753.0,0.17362100000000003
1564,2007-05-24,aapl us equity,3753.0,0.17362100000000003
1565,2007-05-23,aapl us equity,3753.0,0.17362100000000003
1566,2007-05-22,aapl us equity,3753.0,0.17362100000000003
1567,2007-05-21,aapl us equity,3753.0,0.17362100000000003
1568,2007-05-20,aapl us equity,3753.0,0.17362100000000003
1569,2007-05-17,aapl us equity,3753.0,0.17362100000000003
1570,2007-05-16,aapl us equity,3753.0,0.17362100000000003
1571,2007-05-15,aapl us equity,3753.0,0.17362100000000003
1572,2007-05-14,aapl us equity,3753.0,0.17362100000000003
1573,2007-05-13,aapl us equity,3753.0,0.17362100000000003
1574,2007-05-10,aapl us equity,3753.0,0.17362100000000003
1575,2007-05-09,aapl us equity,3753.0,0.17362100000000003
1576,2007-05-08,aapl us equity,3753.0,0.17362100000000003
1577,2007-05-07,aapl us equity,3753.0,0.17362100000000003
1578,2007-05-06,aapl us equity,3753.0,0.17362100000000003
1579,2007-05-03,aapl us equity,3753.0,0.17362100000000003
1580,2007-05-02,aapl us equity,3753.0,0.17362100000000003
1581,2007-05-01,aapl us equity,3753.0,0.17362100000000003
1582,2007-04-30,aapl us equity,3753.0,0.17362100000000003
1583,2007-04-29,aapl us equity,3753.0,0.17362100000000003
1584,2007-04-26,aapl us equity,3753.0,0.17362100000000003
1585,2007-04-25,aapl us equity,3753.0,0.17362100000000003
1586,2007-04-24,aapl us equity,3753.0,0.17362100000000003
1587,2007-04-23,aapl us equity,3753.0,0.17362100000000003
1588,2007-04-22,aapl us equity,3753.0,0.17362100000000003
1589,2007-04-19,aapl us equity,3753.0,0.17362100000000003
1590,2007-04-18,aapl us equity,3753.0,0.17362100000000003
1591,2007-04-17,aapl us equity,3753.0,0.17362100000000003
1592,2007-04-16,aapl us equity,3753.0,0.17362100000000003
1593,2007-04-15,aapl us equity,3753.0,0.17362100000000003
1594,2007-04-12,aapl us equity,3753.0,0.17362100000000003
1595,2007-04-11,aapl us equity,3753.0,0.17362100000000003
1596,2007-04-10,aapl us equity,3753.0,0.17362100000000003
1597,2007-04-09,aapl us equity,3753.0,0.17362100000000003
1598,2007-04-08,aapl us equity,3753.0,0.17362100000000003
1599,2007-04-05,aapl us equity,3753.0,0.17362100000000003
1600,2007-04-04,aapl us equity,3753.0,0.17362100000000003
1601,2007-04-03,aapl us equity,3753.0,0.17362100000000003
1602,2007-04-02,aapl us equity,3753.0,0.17362100000000003
1603,2007-04-01,aapl us equity,3753.0,0.17362100000000003
1604,2007-03-29,aapl us equity,3275.0,0.15829700000000002
1605,2007-03-28,aapl us equity,3275.0,0.15829700000000002
1606,2007-03-27,aapl us equity,3275.0,0.15829700000000002
1607,2007-03-26,aapl us equity,3275.0,0.15829700000000002
1608,2007-03-25,aapl us equity,3275.0,0.15829700000000002
1609,2007-03-22,aapl us equity,3275.0,0.15829700000000002
1610,2007-03-21,aapl us equity,3275.0,0.15829700000000002
1611,2007-03-20,aapl us equity,3275.0,0.15829700000000002
1612,2007-03-19,aapl us equity,3275.0,0.15829700000000002
1613,2007-03-18,aapl us equity,3275.0,0.15829700000000002
1614,2007-03-15,aapl us equity,3275.0,0.15829700000000002
1615,2007-03-14,aapl us equity,3275.0,0.15829700000000002
1616,2007-03-13,aapl us equity,3275.0,0.15829700000000002
1617,2007-03-12,aapl us equity,3275.0,0.15829700000000002
1618,2007-03-11,aapl us equity,3275.0,0.15829700000000002
1619,2007-03-08,aapl us equity,3275.0,0.15829700000000002
1620,2007-03-07,aapl us equity,3275.0,0.15829700000000002
1621,2007-03-06,aapl us equity,3275.0,0.15829700000000002
1622,2007-03-05,aapl us equity,3275.0,0.15829700000000002
1623,2007-03-04,aapl us equity,3275.0,0.15829700000000002
1624,2007-03-01,aapl us equity,3275.0,0.15829700000000002
1625,2007-02-28,aapl us equity,3275.0,0.15829700000000002
1626,2007-02-27,aapl us equity,3275.0,0.15829700000000002
1627,2007-02-26,aapl us equity,3275.0,0.15829700000000002
1628,2007-02-25,aapl us equity,3275.0,0.15829700000000002
1629,2007-02-22,aapl us equity,3275.0,0.15829700000000002
1630,2007-02-21,aapl us equity,3275.0,0.15829700000000002
1631,2007-02-20,aapl us equity,3275.0,0.15829700000000002
1632,2007-02-19,aapl us equity,3275.0,0.15829700000000002
1633,2007-02-18,aapl us equity,3275.0,0.15829700000000002
1634,2007-02-15,aapl us equity,3275.0,0.15829700000000002
1635,2007-02-14,aapl us equity,3275.0,0.15829700000000002
1636,2007-02-13,aapl us equity,3275.0,0.15829700000000002
1637,2007-02-12,aapl us equity,3275.0,0.15829700000000002
1638,2007-02-11,aapl us equity,3275.0,0.15829700000000002
1639,2007-02-08,aapl us equity,3275.0,0.15829700000000002
1640,2007-02-07,aapl us equity,3275.0,0.15829700000000002
1641,2007-02-06,aapl us equity,3275.0,0.15829700000000002
1642,2007-02-05,aapl us equity,3275.0,0.15829700000000002
1643,2007-02-04,aapl us equity,3275.0,0.15829700000000002
1644,2007-02-01,aapl us equity,3275.0,0.15829700000000002
1645,2007-01-31,aapl us equity,3275.0,0.15829700000000002
1646,2007-01-30,aapl us equity,3275.0,0.15829700000000002
1647,2007-01-29,aapl us equity,3275.0,0.15829700000000002
1648,2007-01-28,aapl us equity,3275.0,0.15829700000000002
1649,2007-01-25,aapl us equity,3275.0,0.15829700000000002
1650,2007-01-24,aapl us equity,3275.0,0.15829700000000002
1651,2007-01-23,aapl us equity,3275.0,0.15829700000000002
1652,2007-01-22,aapl us equity,3275.0,0.15829700000000002
1653,2007-01-21,aapl us equity,3275.0,0.15829700000000002
1654,2007-01-18,aapl us equity,3275.0,0.15829700000000002
1655,2007-01-17,aapl us equity,3275.0,0.15829700000000002
1656,2007-01-16,aapl us equity,3275.0,0.15829700000000002
1657,2007-01-15,aapl us equity,3275.0,0.15829700000000002
1658,2007-01-14,aapl us equity,3275.0,0.15829700000000002
1659,2007-01-11,aapl us equity,3275.0,0.15829700000000002
1660,2007-01-10,aapl us equity,3275.0,0.15829700000000002
1661,2007-01-09,aapl us equity,3275.0,0.15829700000000002
1662,2007-01-08,aapl us equity,3275.0,0.15829700000000002
1663,2007-01-07,aapl us equity,3275.0,0.15829700000000002
1664,2007-01-04,aapl us equity,3275.0,0.15829700000000002
1665,2007-01-03,aapl us equity,3275.0,0.15829700000000002
1666,2007-01-02,aapl us equity,3275.0,0.15829700000000002
1667,2007-01-01,aapl us equity,3275.0,0.15829700000000002
1668,2006-12-31,aapl us equity,3275.0,0.15829700000000002
1669,2006-12-28,aapl us equity,2678.0,0.138649
1670,2006-12-27,aapl us equity,2678.0,0.138649
1671,2006-12-26,aapl us equity,2678.0,0.138649
1672,2006-12-25,aapl us equity,2678.0,0.138649
1673,2006-12-24,aapl us equity,2678.0,0.138649
1674,2006-12-21,aapl us equity,2678.0,0.138649
1675,2006-12-20,aapl us equity,2678.0,0.138649
1676,2006-12-19,aapl us equity,2678.0,0.138649
1677,2006-12-18,aapl us equity,2678.0,0.138649
1678,2006-12-17,aapl us equity,2678.0,0.138649
1679,2006-12-14,aapl us equity,2678.0,0.138649
1680,2006-12-13,aapl us equity,2678.0,0.138649
1681,2006-12-12,aapl us equity,2678.0,0.138649
1682,2006-12-11,aapl us equity,2678.0,0.138649
1683,2006-12-10,aapl us equity,2678.0,0.138649
1684,2006-12-07,aapl us equity,2678.0,0.138649
1685,2006-12-06,aapl us equity,2678.0,0.138649
1686,2006-12-05,aapl us equity,2678.0,0.138649
1687,2006-12-04,aapl us equity,2678.0,0.138649
1688,2006-12-03,aapl us equity,2678.0,0.138649
1689,2006-11-30,aapl us equity,2678.0,0.138649
1690,2006-11-29,aapl us equity,2678.0,0.138649
1691,2006-11-28,aapl us equity,2678.0,0.138649
1692,2006-11-27,aapl us equity,2678.0,0.138649
1693,2006-11-26,aapl us equity,2678.0,0.138649
1694,2006-11-23,aapl us equity,2678.0,0.138649
1695,2006-11-22,aapl us equity,2678.0,0.138649
1696,2006-11-21,aapl us equity,2678.0,0.138649
1697,2006-11-20,aapl us equity,2678.0,0.138649
1698,2006-11-19,aapl us equity,2678.0,0.138649
1699,2006-11-16,aapl us equity,2678.0,0.138649
1700,2006-11-15,aapl us equity,2678.0,0.138649
1701,2006-11-14,aapl us equity,2678.0,0.138649
1702,2006-11-13,aapl us equity,2678.0,0.138649
1703,2006-11-12,aapl us equity,2678.0,0.138649
1704,2006-11-09,aapl us equity,2678.0,0.138649
1705,2006-11-08,aapl us equity,2678.0,0.138649
1706,2006-11-07,aapl us equity,2678.0,0.138649
1707,2006-11-06,aapl us equity,2678.0,0.138649
1708,2006-11-05,aapl us equity,2678.0,0.138649
1709,2006-11-02,aapl us equity,2678.0,0.138649
1710,2006-11-01,aapl us equity,2678.0,0.138649
1711,2006-10-31,aapl us equity,2678.0,0.138649
1712,2006-10-30,aapl us equity,2678.0,0.138649
1713,2006-10-29,aapl us equity,2678.0,0.138649
1714,2006-10-26,aapl us equity,2678.0,0.138649
1715,2006-10-25,aapl us equity,2678.0,0.138649
1716,2006-10-24,aapl us equity,2678.0,0.138649
1717,2006-10-23,aapl us equity,2678.0,0.138649
1718,2006-10-22,aapl us equity,2678.0,0.138649
1719,2006-10-19,aapl us equity,2678.0,0.138649
1720,2006-10-18,aapl us equity,2678.0,0.138649
1721,2006-10-17,aapl us equity,2678.0,0.138649
1722,2006-10-16,aapl us equity,2678.0,0.138649
1723,2006-10-15,aapl us equity,2678.0,0.138649
1724,2006-10-12,aapl us equity,2678.0,0.138649
1725,2006-10-11,aapl us equity,2678.0,0.138649
1726,2006-10-10,aapl us equity,2678.0,0.138649
1727,2006-10-09,aapl us equity,2678.0,0.138649
1728,2006-10-08,aapl us equity,2678.0,0.138649
1729,2006-10-05,aapl us equity,2678.0,0.138649
1730,2006-10-04,aapl us equity,2678.0,0.138649
1731,2006-10-03,aapl us equity,2678.0,0.138649
1732,2006-10-02,aapl us equity,2678.0,0.138649
1733,2006-10-01,aapl us equity,2678.0,0.138649
1734,2006-09-28,aapl us equity,2467.0,0.135878
1735,2006-09-27,aapl us equity,2467.0,0.135878
1736,2006-09-26,aapl us equity,2467.0,0.135878
1737,2006-09-25,aapl us equity,2467.0,0.135878
1738,2006-09-24,aapl us equity,2467.0,0.135878
1739,2006-09-21,aapl us equity,2467.0,0.135878
1740,2006-09-20,aapl us equity,2467.0,0.135878
1741,2006-09-19,aapl us equity,2467.0,0.135878
1742,2006-09-18,aapl us equity,2467.0,0.135878
1743,2006-09-17,aapl us equity,2467.0,0.135878
1744,2006-09-14,aapl us equity,2467.0,0.135878
1745,2006-09-13,aapl us equity,2467.0,0.135878
1746,2006-09-12,aapl us equity,2467.0,0.135878
1747,2006-09-11,aapl us equity,2467.0,0.135878
1748,2006-09-10,aapl us equity,2467.0,0.135878
1749,2006-09-07,aapl us equity,2467.0,0.135878
1750,2006-09-06,aapl us equity,2467.0,0.135878
1751,2006-09-05,aapl us equity,2467.0,0.135878
1752,2006-09-04,aapl us equity,2467.0,0.135878
1753,2006-09-03,aapl us equity,2467.0,0.135878
1754,2006-08-31,aapl us equity,2467.0,0.135878
1755,2006-08-30,aapl us equity,2467.0,0.135878
1756,2006-08-29,aapl us equity,2467.0,0.135878
1757,2006-08-28,aapl us equity,2467.0,0.135878
1758,2006-08-27,aapl us equity,2467.0,0.135878
1759,2006-08-24,aapl us equity,2467.0,0.135878
1760,2006-08-23,aapl us equity,2467.0,0.135878
1761,2006-08-22,aapl us equity,2467.0,0.135878
1762,2006-08-21,aapl us equity,2467.0,0.135878
1763,2006-08-20,aapl us equity,2467.0,0.135878
1764,2006-08-17,aapl us equity,2467.0,0.135878
1765,2006-08-16,aapl us equity,2467.0,0.135878
1766,2006-08-15,aapl us equity,2467.0,0.135878
1767,2006-08-14,aapl us equity,2467.0,0.135878
1768,2006-08-13,aapl us equity,2467.0,0.135878
1769,2006-08-10,aapl us equity,2467.0,0.135878
1770,2006-08-09,aapl us equity,2467.0,0.135878
1771,2006-08-08,aapl us equity,2467.0,0.135878
1772,2006-08-07,aapl us equity,2467.0,0.135878
1773,2006-08-06,aapl us equity,2467.0,0.135878
1774,2006-08-03,aapl us equity,2467.0,0.135878
1775,2006-08-02,aapl us equity,2467.0,0.135878
1776,2006-08-01,aapl us equity,2467.0,0.135878
1777,2006-07-31,aapl us equity,2467.0,0.135878
1778,2006-07-30,aapl us equity,2467.0,0.135878
1779,2006-07-27,aapl us equity,2467.0,0.135878
1780,2006-07-26,aapl us equity,2467.0,0.135878
1781,2006-07-25,aapl us equity,2467.0,0.135878
1782,2006-07-24,aapl us equity,2467.0,0.135878
1783,2006-07-23,aapl us equity,2467.0,0.135878
1784,2006-07-20,aapl us equity,2467.0,0.135878
1785,2006-07-19,aapl us equity,2467.0,0.135878
1786,2006-07-18,aapl us equity,2467.0,0.135878
1787,2006-07-17,aapl us equity,2467.0,0.135878
1788,2006-07-16,aapl us equity,2467.0,0.135878
1789,2006-07-13,aapl us equity,2467.0,0.135878
1790,2006-07-12,aapl us equity,2467.0,0.135878
1791,2006-07-11,aapl us equity,2467.0,0.135878
1792,2006-07-10,aapl us equity,2467.0,0.135878
1793,2006-07-09,aapl us equity,2467.0,0.135878
1794,2006-07-06,aapl us equity,2467.0,0.135878
1795,2006-07-05,aapl us equity,2467.0,0.135878
1796,2006-07-04,aapl us equity,2467.0,0.135878
1797,2006-07-03,aapl us equity,2467.0,0.135878
1798,2006-07-02,aapl us equity,2467.0,0.135878
1799,2006-06-29,aapl us equity,2316.0,0.133826
1800,2006-06-28,aapl us equity,2316.0,0.133826
1801,2006-06-27,aapl us equity,2316.0,0.133826
1802,2006-06-26,aapl us equity,2316.0,0.133826
1803,2006-06-25,aapl us equity,2316.0,0.133826
1804,2006-06-22,aapl us equity,2316.0,0.133826
1805,2006-06-21,aapl us equity,2316.0,0.133826
1806,2006-06-20,aapl us equity,2316.0,0.133826
1807,2006-06-19,aapl us equity,2316.0,0.133826
1808,2006-06-18,aapl us equity,2316.0,0.133826
1809,2006-06-15,aapl us equity,2316.0,0.133826
1810,2006-06-14,aapl us equity,2316.0,0.133826
1811,2006-06-13,aapl us equity,2316.0,0.133826
1812,2006-06-12,aapl us equity,2316.0,0.133826
1813,2006-06-11,aapl us equity,2316.0,0.133826
1814,2006-06-08,aapl us equity,2316.0,0.133826
1815,2006-06-07,aapl us equity,2316.0,0.133826
1816,2006-06-06,aapl us equity,2316.0,0.133826
1817,2006-06-05,aapl us equity,2316.0,0.133826
1818,2006-06-04,aapl us equity,2316.0,0.133826
1819,2006-06-01,aapl us equity,2316.0,0.133826
1820,2006-05-31,aapl us equity,2316.0,0.133826
1821,2006-05-30,aapl us equity,2316.0,0.133826
1822,2006-05-29,aapl us equity,2316.0,0.133826
1823,2006-05-28,aapl us equity,2316.0,0.133826
1824,2006-05-25,aapl us equity,2316.0,0.133826
1825,2006-05-24,aapl us equity,2316.0,0.133826
1826,2006-05-23,aapl us equity,2316.0,0.133826
1827,2006-05-22,aapl us equity,2316.0,0.133826
1828,2006-05-21,aapl us equity,2316.0,0.133826
1829,2006-05-18,aapl us equity,2316.0,0.133826
1830,2006-05-17,aapl us equity,2316.0,0.133826
1831,2006-05-16,aapl us equity,2316.0,0.133826
1832,2006-05-15,aapl us equity,2316.0,0.133826
1833,2006-05-14,aapl us equity,2316.0,0.133826
1834,2006-05-11,aapl us equity,2316.0,0.133826
1835,2006-05-10,aapl us equity,2316.0,0.133826
1836,2006-05-09,aapl us equity,2316.0,0.133826
1837,2006-05-08,aapl us equity,2316.0,0.133826
1838,2006-05-07,aapl us equity,2316.0,0.133826
1839,2006-05-04,aapl us equity,2316.0,0.133826
1840,2006-05-03,aapl us equity,2316.0,0.133826
1841,2006-05-02,aapl us equity,2316.0,0.133826
1842,2006-05-01,aapl us equity,2316.0,0.133826
1843,2006-04-30,aapl us equity,2316.0,0.133826
1844,2006-04-27,aapl us equity,2316.0,0.133826
1845,2006-04-26,aapl us equity,2316.0,0.133826
1846,2006-04-25,aapl us equity,2316.0,0.133826
1847,2006-04-24,aapl us equity,2316.0,0.133826
1848,2006-04-23,aapl us equity,2316.0,0.133826
1849,2006-04-20,aapl us equity,2316.0,0.133826
1850,2006-04-19,aapl us equity,2316.0,0.133826
1851,2006-04-18,aapl us equity,2316.0,0.133826
1852,2006-04-17,aapl us equity,2316.0,0.133826
1853,2006-04-16,aapl us equity,2316.0,0.133826
1854,2006-04-13,aapl us equity,2316.0,0.133826
1855,2006-04-12,aapl us equity,2316.0,0.133826
1856,2006-04-11,aapl us equity,2316.0,0.133826
1857,2006-04-10,aapl us equity,2316.0,0.133826
1858,2006-04-09,aapl us equity,2316.0,0.133826
1859,2006-04-06,aapl us equity,2316.0,0.133826
1860,2006-04-05,aapl us equity,2316.0,0.133826
1861,2006-04-04,aapl us equity,2316.0,0.133826
1862,2006-04-03,aapl us equity,2316.0,0.133826
1863,2006-04-02,aapl us equity,2316.0,0.133826
1864,2006-03-30,aapl us equity,2180.0,0.134651
1865,2006-03-29,aapl us equity,2180.0,0.134651
1866,2006-03-28,aapl us equity,2180.0,0.134651
1867,2006-03-27,aapl us equity,2180.0,0.134651
1868,2006-03-26,aapl us equity,2180.0,0.134651
1869,2006-03-23,aapl us equity,2180.0,0.134651
1870,2006-03-22,aapl us equity,2180.0,0.134651
1871,2006-03-21,aapl us equity,2180.0,0.134651
1872,2006-03-20,aapl us equity,2180.0,0.134651
1873,2006-03-19,aapl us equity,2180.0,0.134651
1874,2006-03-16,aapl us equity,2180.0,0.134651
1875,2006-03-15,aapl us equity,2180.0,0.134651
1876,2006-03-14,aapl us equity,2180.0,0.134651
1877,2006-03-13,aapl us equity,2180.0,0.134651
1878,2006-03-12,aapl us equity,2180.0,0.134651
1879,2006-03-09,aapl us equity,2180.0,0.134651
1880,2006-03-08,aapl us equity,2180.0,0.134651
1881,2006-03-07,aapl us equity,2180.0,0.134651
1882,2006-03-06,aapl us equity,2180.0,0.134651
1883,2006-03-05,aapl us equity,2180.0,0.134651
